result,table,_time,_value,_field,_measurement,sensor_id
,1,2023-04-18T23:52:22Z,0.573881657,co,airSensors,TLM0101
,1,2023-04-18T23:52:32Z,0.591377933,co,airSensors,TLM0101
,1,2023-04-18T23:52:42Z,0.59919448,co,airSensors,TLM0101
,1,2023-04-18T23:52:52Z,0.598226019,co,airSensors,TLM0101
,1,2023-04-18T23:53:02Z,0.616306239,co,airSensors,TLM0101
,1,2023-04-18T23:53:12Z,0.635714272,co,airSensors,TLM0101
,1,2023-04-18T23:53:22Z,0.644666315,co,airSensors,TLM0101
,1,2023-04-18T23:53:32Z,0.624843114,co,airSensors,TLM0101
,1,2023-04-18T23:53:42Z,0.63873431,co,airSensors,TLM0101
,1,2023-04-18T23:53:52Z,0.624002867,co,airSensors,TLM0101
,1,2023-04-18T23:54:02Z,0.606636123,co,airSensors,TLM0101
,1,2023-04-18T23:54:12Z,0.617224644,co,airSensors,TLM0101
,1,2023-04-18T23:54:22Z,0.620374289,co,airSensors,TLM0101
,1,2023-04-18T23:54:32Z,0.614975924,co,airSensors,TLM0101
,1,2023-04-18T23:54:42Z,0.596622695,co,airSensors,TLM0101
,1,2023-04-18T23:54:52Z,0.579549397,co,airSensors,TLM0101
,1,2023-04-18T23:55:02Z,0.568468982,co,airSensors,TLM0101
,1,2023-04-18T23:55:12Z,0.574591043,co,airSensors,TLM0101
,1,2023-04-18T23:55:22Z,0.588276298,co,airSensors,TLM0101
,1,2023-04-18T23:55:32Z,0.592591725,co,airSensors,TLM0101
,1,2023-04-18T23:55:42Z,0.61032643,co,airSensors,TLM0101
,1,2023-04-18T23:55:52Z,0.601375064,co,airSensors,TLM0101
,1,2023-04-18T23:56:02Z,0.6076621,co,airSensors,TLM0101
,1,2023-04-18T23:56:12Z,0.590530956,co,airSensors,TLM0101
,1,2023-04-18T23:56:22Z,0.58080723,co,airSensors,TLM0101
,1,2023-04-18T23:56:32Z,0.581693266,co,airSensors,TLM0101
,1,2023-04-18T23:56:42Z,0.60108109,co,airSensors,TLM0101
,1,2023-04-18T23:56:52Z,0.616507906,co,airSensors,TLM0101
,1,2023-04-18T23:57:02Z,0.597758029,co,airSensors,TLM0101
,1,2023-04-18T23:57:12Z,0.59014942,co,airSensors,TLM0101
,1,2023-04-18T23:57:22Z,0.608020413,co,airSensors,TLM0101
,1,2023-04-18T23:57:32Z,0.625761369,co,airSensors,TLM0101
,1,2023-04-18T23:57:42Z,0.640997943,co,airSensors,TLM0101
,1,2023-04-18T23:57:52Z,0.621466083,co,airSensors,TLM0101
,1,2023-04-18T23:58:02Z,0.622378324,co,airSensors,TLM0101
,1,2023-04-18T23:58:12Z,0.636136692,co,airSensors,TLM0101
,1,2023-04-18T23:58:22Z,0.625172404,co,airSensors,TLM0101
,1,2023-04-18T23:58:32Z,0.631199592,co,airSensors,TLM0101
,1,2023-04-18T23:58:42Z,0.649831602,co,airSensors,TLM0101
,1,2023-04-18T23:58:52Z,0.664151989,co,airSensors,TLM0101
,1,2023-04-18T23:59:02Z,0.664602086,co,airSensors,TLM0101
,1,2023-04-18T23:59:12Z,0.68001318,co,airSensors,TLM0101
,1,2023-04-18T23:59:22Z,0.680023448,co,airSensors,TLM0101
,1,2023-04-18T23:59:32Z,0.667475472,co,airSensors,TLM0101
,1,2023-04-18T23:59:42Z,0.671445173,co,airSensors,TLM0101
,1,2023-04-18T23:59:52Z,0.66971048,co,airSensors,TLM0101
,1,2023-04-19T00:00:02Z,0.665859874,co,airSensors,TLM0101
,1,2023-04-19T00:00:12Z,0.679102768,co,airSensors,TLM0101
,1,2023-04-19T00:00:22Z,0.667615084,co,airSensors,TLM0101
,1,2023-04-19T00:00:32Z,0.681341806,co,airSensors,TLM0101
,1,2023-04-19T00:00:42Z,0.668595363,co,airSensors,TLM0101
,1,2023-04-19T00:00:52Z,0.663851059,co,airSensors,TLM0101
,1,2023-04-19T00:01:02Z,0.67156705,co,airSensors,TLM0101
,1,2023-04-19T00:01:12Z,0.679612352,co,airSensors,TLM0101
,1,2023-04-19T00:01:22Z,0.679574184,co,airSensors,TLM0101
,1,2023-04-19T00:01:32Z,0.69869525,co,airSensors,TLM0101
,1,2023-04-19T00:01:42Z,0.683849479,co,airSensors,TLM0101
,1,2023-04-19T00:01:52Z,0.664330702,co,airSensors,TLM0101
,1,2023-04-19T00:02:02Z,0.681414518,co,airSensors,TLM0101
,1,2023-04-19T00:02:12Z,0.70124724,co,airSensors,TLM0101
,1,2023-04-19T00:02:22Z,0.699897184,co,airSensors,TLM0101
,1,2023-04-19T00:02:32Z,0.683021655,co,airSensors,TLM0101
,1,2023-04-19T00:02:42Z,0.671996056,co,airSensors,TLM0101
,1,2023-04-19T00:02:52Z,0.670453931,co,airSensors,TLM0101
,1,2023-04-19T00:03:02Z,0.673091909,co,airSensors,TLM0101
,1,2023-04-19T00:03:12Z,0.676293501,co,airSensors,TLM0101
,1,2023-04-19T00:03:22Z,0.671188039,co,airSensors,TLM0101
,1,2023-04-19T00:03:32Z,0.673565248,co,airSensors,TLM0101
,1,2023-04-19T00:03:42Z,0.674739909,co,airSensors,TLM0101
,1,2023-04-19T00:03:52Z,0.674447055,co,airSensors,TLM0101
,1,2023-04-19T00:04:02Z,0.673853537,co,airSensors,TLM0101
,1,2023-04-19T00:04:12Z,0.684484351,co,airSensors,TLM0101
,1,2023-04-19T00:04:22Z,0.699531122,co,airSensors,TLM0101
,1,2023-04-19T00:04:32Z,0.699912206,co,airSensors,TLM0101
,1,2023-04-19T00:04:42Z,0.695469521,co,airSensors,TLM0101
,1,2023-04-19T00:04:52Z,0.710343479,co,airSensors,TLM0101
,1,2023-04-19T00:05:02Z,0.699569104,co,airSensors,TLM0101
,1,2023-04-19T00:05:12Z,0.698706649,co,airSensors,TLM0101
,1,2023-04-19T00:05:22Z,0.686535855,co,airSensors,TLM0101
,1,2023-04-19T00:05:32Z,0.687835913,co,airSensors,TLM0101
,1,2023-04-19T00:05:42Z,0.69906214,co,airSensors,TLM0101
,1,2023-04-19T00:05:52Z,0.688429261,co,airSensors,TLM0101
,1,2023-04-19T00:06:02Z,0.678874396,co,airSensors,TLM0101
,1,2023-04-19T00:06:12Z,0.663834551,co,airSensors,TLM0101
,1,2023-04-19T00:06:22Z,0.649914564,co,airSensors,TLM0101
,1,2023-04-19T00:06:32Z,0.658291259,co,airSensors,TLM0101
,1,2023-04-19T00:06:42Z,0.654561216,co,airSensors,TLM0101
,1,2023-04-19T00:06:52Z,0.64683445,co,airSensors,TLM0101
,1,2023-04-19T00:07:02Z,0.649565682,co,airSensors,TLM0101
,1,2023-04-19T00:07:12Z,0.64897347,co,airSensors,TLM0101
,1,2023-04-19T00:07:22Z,0.634814502,co,airSensors,TLM0101
,1,2023-04-19T00:07:32Z,0.635639045,co,airSensors,TLM0101
,1,2023-04-19T00:07:42Z,0.627526539,co,airSensors,TLM0101
,1,2023-04-19T00:07:52Z,0.620900217,co,airSensors,TLM0101
,1,2023-04-19T00:08:02Z,0.629026216,co,airSensors,TLM0101
,1,2023-04-19T00:08:12Z,0.613866266,co,airSensors,TLM0101
,1,2023-04-19T00:08:22Z,0.614164446,co,airSensors,TLM0101
,1,2023-04-19T00:08:32Z,0.596580606,co,airSensors,TLM0101
,1,2023-04-19T00:08:42Z,0.580904791,co,airSensors,TLM0101
,1,2023-04-19T00:08:52Z,0.5781725,co,airSensors,TLM0101
,1,2023-04-19T00:09:02Z,0.567279653,co,airSensors,TLM0101
,1,2023-04-19T00:09:12Z,0.557213171,co,airSensors,TLM0101
,1,2023-04-19T00:09:22Z,0.576587645,co,airSensors,TLM0101
,1,2023-04-19T00:09:32Z,0.595572521,co,airSensors,TLM0101
,1,2023-04-19T00:09:42Z,0.599361471,co,airSensors,TLM0101
,1,2023-04-19T00:09:52Z,0.618423655,co,airSensors,TLM0101
,1,2023-04-19T00:10:02Z,0.616755325,co,airSensors,TLM0101
,1,2023-04-19T00:10:12Z,0.616167974,co,airSensors,TLM0101
,1,2023-04-19T00:10:22Z,0.597448168,co,airSensors,TLM0101
,1,2023-04-19T00:10:32Z,0.612762547,co,airSensors,TLM0101
,1,2023-04-19T00:10:42Z,0.625998682,co,airSensors,TLM0101
,1,2023-04-19T00:10:52Z,0.615435306,co,airSensors,TLM0101
,1,2023-04-19T00:11:02Z,0.617911989,co,airSensors,TLM0101
,1,2023-04-19T00:11:12Z,0.634085282,co,airSensors,TLM0101
,1,2023-04-19T00:11:22Z,0.614765016,co,airSensors,TLM0101
,1,2023-04-19T00:11:32Z,0.628573618,co,airSensors,TLM0101
,1,2023-04-19T00:11:42Z,0.613449533,co,airSensors,TLM0101
,1,2023-04-19T00:11:52Z,0.614161123,co,airSensors,TLM0101
,1,2023-04-19T00:12:02Z,0.624143034,co,airSensors,TLM0101
,1,2023-04-19T00:12:12Z,0.627400793,co,airSensors,TLM0101
,1,2023-04-19T00:12:22Z,0.608500906,co,airSensors,TLM0101
,1,2023-04-19T00:12:32Z,0.597333758,co,airSensors,TLM0101
,1,2023-04-19T00:12:42Z,0.604099242,co,airSensors,TLM0101
,1,2023-04-19T00:12:52Z,0.614806453,co,airSensors,TLM0101
,1,2023-04-19T00:13:02Z,0.611693229,co,airSensors,TLM0101
,1,2023-04-19T00:13:12Z,0.612376467,co,airSensors,TLM0101
,1,2023-04-19T00:13:22Z,0.615402257,co,airSensors,TLM0101
,1,2023-04-19T00:13:32Z,0.61094905,co,airSensors,TLM0101
,1,2023-04-19T00:13:42Z,0.628478816,co,airSensors,TLM0101
,1,2023-04-19T00:13:52Z,0.60851482,co,airSensors,TLM0101
,1,2023-04-19T00:14:02Z,0.614884534,co,airSensors,TLM0101
,1,2023-04-19T00:14:12Z,0.604482262,co,airSensors,TLM0101
,1,2023-04-19T00:14:22Z,0.601024201,co,airSensors,TLM0101
,1,2023-04-19T00:14:32Z,0.58665273,co,airSensors,TLM0101
,1,2023-04-19T00:14:42Z,0.572052412,co,airSensors,TLM0101
,1,2023-04-19T00:14:52Z,0.556172531,co,airSensors,TLM0101
,1,2023-04-19T00:15:02Z,0.540636382,co,airSensors,TLM0101
,1,2023-04-19T00:15:12Z,0.543912644,co,airSensors,TLM0101
,1,2023-04-19T00:15:22Z,0.548444995,co,airSensors,TLM0101
,1,2023-04-19T00:15:32Z,0.558097371,co,airSensors,TLM0101
,1,2023-04-19T00:15:42Z,0.568995395,co,airSensors,TLM0101
,1,2023-04-19T00:15:52Z,0.570779605,co,airSensors,TLM0101
,1,2023-04-19T00:16:02Z,0.5760612,co,airSensors,TLM0101
,1,2023-04-19T00:16:12Z,0.566707698,co,airSensors,TLM0101
,1,2023-04-19T00:16:22Z,0.555709376,co,airSensors,TLM0101
,1,2023-04-19T00:16:32Z,0.539474598,co,airSensors,TLM0101
,1,2023-04-19T00:16:42Z,0.553443475,co,airSensors,TLM0101
,1,2023-04-19T00:16:52Z,0.540490626,co,airSensors,TLM0101
,1,2023-04-19T00:17:02Z,0.545979574,co,airSensors,TLM0101
,1,2023-04-19T00:17:12Z,0.558281129,co,airSensors,TLM0101
,1,2023-04-19T00:17:22Z,0.546514994,co,airSensors,TLM0101
,1,2023-04-19T00:17:32Z,0.540805042,co,airSensors,TLM0101
,1,2023-04-19T00:17:42Z,0.532186739,co,airSensors,TLM0101
,1,2023-04-19T00:17:52Z,0.542270954,co,airSensors,TLM0101
,1,2023-04-19T00:18:02Z,0.556589966,co,airSensors,TLM0101
,1,2023-04-19T00:18:12Z,0.562063453,co,airSensors,TLM0101
,1,2023-04-19T00:18:22Z,0.572563121,co,airSensors,TLM0101
,1,2023-04-19T00:18:32Z,0.582712952,co,airSensors,TLM0101
,1,2023-04-19T00:18:42Z,0.568936459,co,airSensors,TLM0101
,1,2023-04-19T00:18:52Z,0.570835633,co,airSensors,TLM0101
,1,2023-04-19T00:19:02Z,0.576855894,co,airSensors,TLM0101
,1,2023-04-19T00:19:12Z,0.577815847,co,airSensors,TLM0101
,1,2023-04-19T00:19:22Z,0.591067476,co,airSensors,TLM0101
,1,2023-04-19T00:19:32Z,0.580141631,co,airSensors,TLM0101
,1,2023-04-19T00:19:42Z,0.588052228,co,airSensors,TLM0101
,1,2023-04-19T00:19:52Z,0.606413562,co,airSensors,TLM0101
,1,2023-04-19T00:20:02Z,0.594426095,co,airSensors,TLM0101
,1,2023-04-19T00:20:12Z,0.608865002,co,airSensors,TLM0101
,1,2023-04-19T00:20:22Z,0.60848152,co,airSensors,TLM0101
,1,2023-04-19T00:20:32Z,0.615654047,co,airSensors,TLM0101
,1,2023-04-19T00:20:42Z,0.634210737,co,airSensors,TLM0101
,1,2023-04-19T00:20:52Z,0.618930517,co,airSensors,TLM0101
,1,2023-04-19T00:21:02Z,0.602026955,co,airSensors,TLM0101
,1,2023-04-19T00:21:12Z,0.594544734,co,airSensors,TLM0101
,1,2023-04-19T00:21:22Z,0.604640207,co,airSensors,TLM0101
,1,2023-04-19T00:21:32Z,0.607744939,co,airSensors,TLM0101
,1,2023-04-19T00:21:42Z,0.603658014,co,airSensors,TLM0101
,1,2023-04-19T00:21:52Z,0.58376827,co,airSensors,TLM0101
,1,2023-04-19T00:22:02Z,0.59217258,co,airSensors,TLM0101
,1,2023-04-19T00:22:12Z,0.604655763,co,airSensors,TLM0101
,1,2023-04-19T00:22:22Z,0.624611608,co,airSensors,TLM0101
,1,2023-04-19T00:22:32Z,0.609623652,co,airSensors,TLM0101
,1,2023-04-19T00:22:42Z,0.627526829,co,airSensors,TLM0101
,1,2023-04-19T00:22:52Z,0.63598684,co,airSensors,TLM0101
,1,2023-04-19T00:23:02Z,0.651778789,co,airSensors,TLM0101
,1,2023-04-19T00:23:12Z,0.65306614,co,airSensors,TLM0101
,1,2023-04-19T00:23:22Z,0.667274143,co,airSensors,TLM0101
,1,2023-04-19T00:23:32Z,0.68441137,co,airSensors,TLM0101
,1,2023-04-19T00:23:42Z,0.66937863,co,airSensors,TLM0101
,1,2023-04-19T00:23:52Z,0.657411721,co,airSensors,TLM0101
,1,2023-04-19T00:24:02Z,0.64243601,co,airSensors,TLM0101
,1,2023-04-19T00:24:12Z,0.640813886,co,airSensors,TLM0101
,1,2023-04-19T00:24:22Z,0.636693058,co,airSensors,TLM0101
,1,2023-04-19T00:24:32Z,0.623809377,co,airSensors,TLM0101
,1,2023-04-19T00:24:42Z,0.625603876,co,airSensors,TLM0101
,1,2023-04-19T00:24:52Z,0.629071742,co,airSensors,TLM0101
,1,2023-04-19T00:25:02Z,0.627660498,co,airSensors,TLM0101
,1,2023-04-19T00:25:12Z,0.616468633,co,airSensors,TLM0101
,1,2023-04-19T00:25:22Z,0.60307871,co,airSensors,TLM0101
,1,2023-04-19T00:25:32Z,0.601849836,co,airSensors,TLM0101
,1,2023-04-19T00:25:42Z,0.58839665,co,airSensors,TLM0101
,1,2023-04-19T00:25:52Z,0.575042944,co,airSensors,TLM0101
,1,2023-04-19T00:26:02Z,0.55878453,co,airSensors,TLM0101
,1,2023-04-19T00:26:12Z,0.568072654,co,airSensors,TLM0101
,1,2023-04-19T00:26:22Z,0.570578556,co,airSensors,TLM0101
,1,2023-04-19T00:26:32Z,0.58783782,co,airSensors,TLM0101
,1,2023-04-19T00:26:42Z,0.590431369,co,airSensors,TLM0101
,1,2023-04-19T00:26:52Z,0.578415196,co,airSensors,TLM0101
,1,2023-04-19T00:27:02Z,0.5800379,co,airSensors,TLM0101
,1,2023-04-19T00:27:12Z,0.587245836,co,airSensors,TLM0101
,1,2023-04-19T00:27:22Z,0.599922614,co,airSensors,TLM0101
,1,2023-04-19T00:27:32Z,0.581868224,co,airSensors,TLM0101
,1,2023-04-19T00:27:42Z,0.571407495,co,airSensors,TLM0101
,1,2023-04-19T00:27:52Z,0.554195624,co,airSensors,TLM0101
,1,2023-04-19T00:28:02Z,0.555549316,co,airSensors,TLM0101
,1,2023-04-19T00:28:12Z,0.563422537,co,airSensors,TLM0101
,1,2023-04-19T00:28:22Z,0.557537642,co,airSensors,TLM0101
,1,2023-04-19T00:28:32Z,0.575161215,co,airSensors,TLM0101
,1,2023-04-19T00:28:42Z,0.564017869,co,airSensors,TLM0101
,1,2023-04-19T00:28:52Z,0.579959761,co,airSensors,TLM0101
,1,2023-04-19T00:29:02Z,0.568776883,co,airSensors,TLM0101
,1,2023-04-19T00:29:12Z,0.563816153,co,airSensors,TLM0101
,1,2023-04-19T00:29:22Z,0.560486948,co,airSensors,TLM0101
,1,2023-04-19T00:29:32Z,0.566030076,co,airSensors,TLM0101
,1,2023-04-19T00:29:42Z,0.552310718,co,airSensors,TLM0101
,1,2023-04-19T00:29:52Z,0.551787855,co,airSensors,TLM0101
,1,2023-04-19T00:30:02Z,0.551050707,co,airSensors,TLM0101
,1,2023-04-19T00:30:12Z,0.562139456,co,airSensors,TLM0101
,1,2023-04-19T00:30:22Z,0.547449392,co,airSensors,TLM0101
,1,2023-04-19T00:30:32Z,0.533141366,co,airSensors,TLM0101
,1,2023-04-19T00:30:42Z,0.544721931,co,airSensors,TLM0101
,1,2023-04-19T00:30:52Z,0.532965709,co,airSensors,TLM0101
,1,2023-04-19T00:31:02Z,0.539624991,co,airSensors,TLM0101
,1,2023-04-19T00:31:12Z,0.539034377,co,airSensors,TLM0101
,1,2023-04-19T00:31:22Z,0.529046366,co,airSensors,TLM0101
,1,2023-04-19T00:31:32Z,0.547824545,co,airSensors,TLM0101
,1,2023-04-19T00:31:42Z,0.548143502,co,airSensors,TLM0101
,1,2023-04-19T00:31:52Z,0.536726967,co,airSensors,TLM0101
,1,2023-04-19T00:32:02Z,0.52331526,co,airSensors,TLM0101
,1,2023-04-19T00:32:12Z,0.537396285,co,airSensors,TLM0101
,1,2023-04-19T00:32:22Z,0.551556728,co,airSensors,TLM0101
,1,2023-04-19T00:32:32Z,0.561122776,co,airSensors,TLM0101
,1,2023-04-19T00:32:42Z,0.553546826,co,airSensors,TLM0101
,1,2023-04-19T00:32:52Z,0.573518547,co,airSensors,TLM0101
,1,2023-04-19T00:33:02Z,0.568070892,co,airSensors,TLM0101
,1,2023-04-19T00:33:12Z,0.559814038,co,airSensors,TLM0101
,1,2023-04-19T00:33:22Z,0.578444254,co,airSensors,TLM0101
,1,2023-04-19T00:33:32Z,0.566761348,co,airSensors,TLM0101
,1,2023-04-19T00:33:42Z,0.581698373,co,airSensors,TLM0101
,1,2023-04-19T00:33:52Z,0.598238828,co,airSensors,TLM0101
,1,2023-04-19T00:34:02Z,0.615074694,co,airSensors,TLM0101
,1,2023-04-19T00:34:12Z,0.610658912,co,airSensors,TLM0101
,1,2023-04-19T00:34:22Z,0.618963823,co,airSensors,TLM0101
,1,2023-04-19T00:34:32Z,0.631806915,co,airSensors,TLM0101
,1,2023-04-19T00:34:42Z,0.625496889,co,airSensors,TLM0101
,1,2023-04-19T00:34:52Z,0.619603163,co,airSensors,TLM0101
,1,2023-04-19T00:35:02Z,0.63940802,co,airSensors,TLM0101
,1,2023-04-19T00:35:12Z,0.64932187,co,airSensors,TLM0101
,1,2023-04-19T00:35:22Z,0.647118955,co,airSensors,TLM0101
,1,2023-04-19T00:35:32Z,0.634132587,co,airSensors,TLM0101
,1,2023-04-19T00:35:42Z,0.643555293,co,airSensors,TLM0101
,1,2023-04-19T00:35:52Z,0.627888717,co,airSensors,TLM0101
,1,2023-04-19T00:36:02Z,0.607989421,co,airSensors,TLM0101
,1,2023-04-19T00:36:12Z,0.61141129,co,airSensors,TLM0101
,1,2023-04-19T00:36:22Z,0.606621427,co,airSensors,TLM0101
,1,2023-04-19T00:36:32Z,0.61800919,co,airSensors,TLM0101
,1,2023-04-19T00:36:42Z,0.600778512,co,airSensors,TLM0101
,1,2023-04-19T00:36:52Z,0.611835544,co,airSensors,TLM0101
,1,2023-04-19T00:37:02Z,0.628749042,co,airSensors,TLM0101
,1,2023-04-19T00:37:12Z,0.626059677,co,airSensors,TLM0101
,1,2023-04-19T00:37:22Z,0.644068947,co,airSensors,TLM0101
,1,2023-04-19T00:37:32Z,0.64369301,co,airSensors,TLM0101
,1,2023-04-19T00:37:42Z,0.659791773,co,airSensors,TLM0101
,1,2023-04-19T00:37:52Z,0.67258551,co,airSensors,TLM0101
,1,2023-04-19T00:38:02Z,0.673508716,co,airSensors,TLM0101
,1,2023-04-19T00:38:12Z,0.666689835,co,airSensors,TLM0101
,1,2023-04-19T00:38:22Z,0.650184827,co,airSensors,TLM0101
,1,2023-04-19T00:38:32Z,0.651702572,co,airSensors,TLM0101
,1,2023-04-19T00:38:42Z,0.644576155,co,airSensors,TLM0101
,1,2023-04-19T00:38:52Z,0.633066526,co,airSensors,TLM0101
,1,2023-04-19T00:39:02Z,0.633581205,co,airSensors,TLM0101
,1,2023-04-19T00:39:12Z,0.636578269,co,airSensors,TLM0101
,1,2023-04-19T00:39:22Z,0.625974815,co,airSensors,TLM0101
,1,2023-04-19T00:39:32Z,0.634667304,co,airSensors,TLM0101
,1,2023-04-19T00:39:42Z,0.634482248,co,airSensors,TLM0101
,1,2023-04-19T00:39:52Z,0.626967625,co,airSensors,TLM0101
,1,2023-04-19T00:40:02Z,0.620064153,co,airSensors,TLM0101
,1,2023-04-19T00:40:12Z,0.600293774,co,airSensors,TLM0101
,1,2023-04-19T00:40:22Z,0.604360181,co,airSensors,TLM0101
,1,2023-04-19T00:40:32Z,0.592464567,co,airSensors,TLM0101
,1,2023-04-19T00:40:42Z,0.58137388,co,airSensors,TLM0101
,1,2023-04-19T00:40:52Z,0.566605264,co,airSensors,TLM0101
,1,2023-04-19T00:41:02Z,0.552120293,co,airSensors,TLM0101
,1,2023-04-19T00:41:12Z,0.556393513,co,airSensors,TLM0101
,1,2023-04-19T00:41:22Z,0.554225482,co,airSensors,TLM0101
,1,2023-04-19T00:41:32Z,0.542631129,co,airSensors,TLM0101
,1,2023-04-19T00:41:42Z,0.545660086,co,airSensors,TLM0101
,1,2023-04-19T00:41:52Z,0.542236059,co,airSensors,TLM0101
,1,2023-04-19T00:42:02Z,0.554764527,co,airSensors,TLM0101
,1,2023-04-19T00:42:12Z,0.557601728,co,airSensors,TLM0101
,1,2023-04-19T00:42:22Z,0.573980242,co,airSensors,TLM0101
,1,2023-04-19T00:42:32Z,0.555583472,co,airSensors,TLM0101
,1,2023-04-19T00:42:42Z,0.551958986,co,airSensors,TLM0101
,1,2023-04-19T00:42:52Z,0.571686741,co,airSensors,TLM0101
,1,2023-04-19T00:43:02Z,0.589832466,co,airSensors,TLM0101
,1,2023-04-19T00:43:12Z,0.590749329,co,airSensors,TLM0101
,1,2023-04-19T00:43:22Z,0.585612741,co,airSensors,TLM0101
,1,2023-04-19T00:43:32Z,0.581117752,co,airSensors,TLM0101
,1,2023-04-19T00:43:42Z,0.578619257,co,airSensors,TLM0101
,1,2023-04-19T00:43:52Z,0.559279913,co,airSensors,TLM0101
,1,2023-04-19T00:44:02Z,0.55092088,co,airSensors,TLM0101
,1,2023-04-19T00:44:12Z,0.558814565,co,airSensors,TLM0101
,1,2023-04-19T00:44:22Z,0.56334793,co,airSensors,TLM0101
,1,2023-04-19T00:44:32Z,0.574356092,co,airSensors,TLM0101
,1,2023-04-19T00:44:42Z,0.59241048,co,airSensors,TLM0101
,1,2023-04-19T00:44:52Z,0.599253612,co,airSensors,TLM0101
,1,2023-04-19T00:45:02Z,0.603597136,co,airSensors,TLM0101
,1,2023-04-19T00:45:12Z,0.613976285,co,airSensors,TLM0101
,1,2023-04-19T00:45:22Z,0.596065358,co,airSensors,TLM0101
,1,2023-04-19T00:45:32Z,0.597172357,co,airSensors,TLM0101
,1,2023-04-19T00:45:42Z,0.593172881,co,airSensors,TLM0101
,1,2023-04-19T00:45:52Z,0.591641176,co,airSensors,TLM0101
,1,2023-04-19T00:46:02Z,0.597437231,co,airSensors,TLM0101
,1,2023-04-19T00:46:12Z,0.605202109,co,airSensors,TLM0101
,1,2023-04-19T00:46:22Z,0.623942639,co,airSensors,TLM0101
,1,2023-04-19T00:46:32Z,0.639260029,co,airSensors,TLM0101
,1,2023-04-19T00:46:42Z,0.621453181,co,airSensors,TLM0101
,1,2023-04-19T00:46:52Z,0.620306242,co,airSensors,TLM0101
,1,2023-04-19T00:47:02Z,0.621073915,co,airSensors,TLM0101
,1,2023-04-19T00:47:12Z,0.623584785,co,airSensors,TLM0101
,1,2023-04-19T00:47:22Z,0.627398994,co,airSensors,TLM0101
,1,2023-04-19T00:47:32Z,0.639472108,co,airSensors,TLM0101
,1,2023-04-19T00:47:42Z,0.628363976,co,airSensors,TLM0101
,1,2023-04-19T00:47:52Z,0.633646356,co,airSensors,TLM0101
,1,2023-04-19T00:48:02Z,0.645755483,co,airSensors,TLM0101
,1,2023-04-19T00:48:12Z,0.646712462,co,airSensors,TLM0101
,1,2023-04-19T00:48:22Z,0.630142343,co,airSensors,TLM0101
,1,2023-04-19T00:48:32Z,0.624982361,co,airSensors,TLM0101
,1,2023-04-19T00:48:42Z,0.608261795,co,airSensors,TLM0101
,1,2023-04-19T00:48:52Z,0.589821917,co,airSensors,TLM0101
,1,2023-04-19T00:49:02Z,0.574966443,co,airSensors,TLM0101
,1,2023-04-19T00:49:12Z,0.565429307,co,airSensors,TLM0101
,1,2023-04-19T00:49:22Z,0.568429043,co,airSensors,TLM0101
,1,2023-04-19T00:49:32Z,0.575569662,co,airSensors,TLM0101
,1,2023-04-19T00:49:42Z,0.569278057,co,airSensors,TLM0101
,2,2023-04-18T23:49:42Z,0.482009894,co,airSensors,TLM0102
,2,2023-04-18T23:49:52Z,0.466745037,co,airSensors,TLM0102
,2,2023-04-18T23:50:02Z,0.450367919,co,airSensors,TLM0102
,2,2023-04-18T23:50:12Z,0.4407328,co,airSensors,TLM0102
,2,2023-04-18T23:50:22Z,0.447445394,co,airSensors,TLM0102
,2,2023-04-18T23:50:32Z,0.439383374,co,airSensors,TLM0102
,2,2023-04-18T23:50:42Z,0.443833221,co,airSensors,TLM0102
,2,2023-04-18T23:50:52Z,0.457531966,co,airSensors,TLM0102
,2,2023-04-18T23:51:02Z,0.446598747,co,airSensors,TLM0102
,2,2023-04-18T23:51:12Z,0.449632772,co,airSensors,TLM0102
,2,2023-04-18T23:51:22Z,0.454043019,co,airSensors,TLM0102
,2,2023-04-18T23:51:32Z,0.443732957,co,airSensors,TLM0102
,2,2023-04-18T23:51:42Z,0.453131234,co,airSensors,TLM0102
,2,2023-04-18T23:51:52Z,0.447400547,co,airSensors,TLM0102
,2,2023-04-18T23:52:02Z,0.457882744,co,airSensors,TLM0102
,2,2023-04-18T23:52:12Z,0.46852267,co,airSensors,TLM0102
,2,2023-04-18T23:52:22Z,0.481639604,co,airSensors,TLM0102
,2,2023-04-18T23:52:32Z,0.483611781,co,airSensors,TLM0102
,2,2023-04-18T23:52:42Z,0.486998089,co,airSensors,TLM0102
,2,2023-04-18T23:52:52Z,0.481920088,co,airSensors,TLM0102
,2,2023-04-18T23:53:02Z,0.492465431,co,airSensors,TLM0102
,2,2023-04-18T23:53:12Z,0.487280155,co,airSensors,TLM0102
,2,2023-04-18T23:53:22Z,0.486321624,co,airSensors,TLM0102
,2,2023-04-18T23:53:32Z,0.480468504,co,airSensors,TLM0102
,2,2023-04-18T23:53:42Z,0.464175664,co,airSensors,TLM0102
,2,2023-04-18T23:53:52Z,0.47403062,co,airSensors,TLM0102
,2,2023-04-18T23:54:02Z,0.457740741,co,airSensors,TLM0102
,2,2023-04-18T23:54:12Z,0.467699815,co,airSensors,TLM0102
,2,2023-04-18T23:54:22Z,0.473373551,co,airSensors,TLM0102
,2,2023-04-18T23:54:32Z,0.485079847,co,airSensors,TLM0102
,2,2023-04-18T23:54:42Z,0.471089256,co,airSensors,TLM0102
,2,2023-04-18T23:54:52Z,0.457772992,co,airSensors,TLM0102
